20201027246440523605 	,202010271100300701440637727604	,2020-10-28 16:21:52 ,2020-10-28 16:21:51 ,2020-10-27 21:11:32 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,蚂蚁会员（北京）网络技术服务有限公司,相互宝分摊-10月第2期-*刚     ,4.86    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020102822001473361431910073	,W20201028286332739  	,2020-10-28 15:37:03 ,2020-10-28 15:37:04 ,2022-04-29 15:38:02 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国铁路网络有限公司      ,火车票                 ,34.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020102822001473365703643324	,105_202010286987391401540028	,2020-10-28 07:56:43 ,2020-10-28 07:56:44 ,2021-10-28 07:58:53 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,滴滴出行            ,滴滴打车-姜师傅            ,42.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201028382129176361 	,                    	,2020-10-28 03:16:24 ,                    ,2020-10-28 03:16:24 ,支付宝网站     ,即时到账交易          ,博时基金管理有限公司      ,余额宝-2020.10.27-收益发放 ,0.20    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020102722001473361431561259	,M2020102752615879   	,2020-10-27 18:04:11 ,2020-10-27 18:04:12 ,2022-04-28 18:05:04 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国铁路网络有限公司      ,火车票                 ,34.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201027001080012204360070299379	,                    	,2020-10-27 09:40:51 ,                    ,2020-10-27 09:40:52 ,支付宝网站     ,即时到账交易          ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-华夏恒生ETF联接(QDII)A-买入,100.00  ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201027372446401361 	,                    	,2020-10-27 03:04:19 ,                    ,2020-10-27 03:04:19 ,支付宝网站     ,即时到账交易          ,博时基金管理有限公司      ,余额宝-2020.10.26-收益发放 ,0.19    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020102622001173365703361994	,T200P1328217123182443326	,2020-10-26 18:51:20 ,2020-10-26 18:51:23 ,2020-11-06 07:34:06 ,淘宝        ,支付宝担保交易         ,yanglei11799    ,软包海绵材料垫子内衬中低高密度防震装饰包装硬厚薄防撞海绵块,7.24    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201026001080012204360069977866	,                    	,2020-10-26 10:05:00 ,                    ,2020-10-26 10:05:01 ,支付宝网站     ,即时到账交易          ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-天弘中证银行指数A-买入   ,100.00  ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201026001080012204360070021660	,                    	,2020-10-26 10:04:50 ,                    ,2020-10-26 10:04:51 ,支付宝网站     ,即时到账交易          ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-嘉实中证锐联基本面50指数(LOF)A-买入,100.00  ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201026362455431361 	,                    	,2020-10-26 03:07:14 ,                    ,2020-10-26 03:07:14 ,支付宝网站     ,即时到账交易          ,博时基金管理有限公司      ,余额宝-2020.10.25-收益发放 ,0.22    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020102522001473365701634794	,46036153299302454973364	,2020-10-25 16:42:10 ,2020-10-25 16:42:16 ,2021-10-25 16:42:52 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*德刚             ,商品                  ,5.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020102422001173365700928310_1322997552222443326	,T200P1322997552222443326	,2020-10-25 11:45:41 ,                    ,2020-10-25 11:45:41 ,淘宝        ,支付宝担保交易         ,海绵定制工厂          ,退款-软包海绵材料垫子内衬防震床头包装低中高密度薄吸水海绵块可裁剪,9.70    ,不计收支    ,退款成功    ,0.00     ,0.00     ,                    ,已收入      ,
20201025353274376361 	,                    	,2020-10-25 03:25:12 ,                    ,2020-10-25 03:25:12 ,支付宝网站     ,即时到账交易          ,博时基金管理有限公司      ,余额宝-2020.10.24-收益发放 ,0.22    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020102422001173365700928310	,T200P1322997552222443326	,2020-10-24 18:03:19 ,2020-10-24 18:03:25 ,2020-10-25 11:45:41 ,淘宝        ,支付宝担保交易         ,海绵定制工厂          ,软包海绵材料垫子内衬防震床头包装低中高密度薄吸水海绵块可裁剪,9.70    ,支出      ,交易关闭    ,0.00     ,9.70     ,                    ,已支出      ,
2020102422001473365701153049	,16035282195302454973364	,2020-10-24 16:30:19 ,2020-10-24 16:30:24 ,2021-10-24 16:30:52 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,聂多玉             ,商品                  ,20.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020102422001473365701153847	,801266000048810000W2010241150730010038340000	,2020-10-24 11:50:27 ,2020-10-24 11:50:28 ,2021-10-24 11:51:52 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,世纪华联(复地城邦店)     ,窝窝支付_世纪华联(复地城邦店)_3834,68.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020102422001473365701145094	,452017052507338883ZP3261531337821011024	,2020-10-24 11:28:26 ,2020-10-24 11:28:27 ,2021-10-24 11:34:52 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,欢乐番茄无锡复地新城店     ,欢乐番茄无锡复地新城店店消费      ,29.80   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201024343054043361 	,                    	,2020-10-24 03:22:26 ,                    ,2020-10-24 03:22:26 ,支付宝网站     ,即时到账交易          ,博时基金管理有限公司      ,余额宝-2020.10.23-收益发放 ,0.22    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020102322001473365700331335	,NP160344253435291733277212861402	,2020-10-23 16:42:14 ,2020-10-23 16:42:15 ,2021-10-23 16:42:52 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,携程Trip com      ,火车票                 ,45.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020102322001473361430004525	,M20201023295570153  	,2020-10-23 10:48:21 ,2020-10-23 10:48:22 ,2022-04-24 10:49:03 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国铁路网络有限公司      ,火车票                 ,74.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201023330967986361 	,                    	,2020-10-23 03:14:31 ,                    ,2020-10-23 03:14:31 ,支付宝网站     ,即时到账交易          ,博时基金管理有限公司      ,余额宝-2020.10.22-收益发放 ,0.22    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20201022317303224361 	,                    	,2020-10-22 03:03:18 ,                    ,2020-10-22 03:03:18 ,支付宝网站     ,即时到账交易          ,博时基金管理有限公司      ,余额宝-2020.10.21-收益发放 ,0.22    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020102122001473365758996425	,02502020102120461611114337531500	,2020-10-21 20:46:02 ,2020-10-21 20:46:03 ,2022-04-22 20:47:02 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国移动            ,江苏移动话费充值-订单编号:1989526549818940,199.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201021311005170361 	,                    	,2020-10-21 03:12:28 ,                    ,2020-10-21 03:12:28 ,支付宝网站     ,即时到账交易          ,博时基金管理有限公司      ,余额宝-2020.10.20-收益发放 ,0.21    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20201020300520470361 	,                    	,2020-10-20 03:09:32 ,                    ,2020-10-20 03:09:32 ,支付宝网站     ,即时到账交易          ,博时基金管理有限公司      ,余额宝-2020.10.19-收益发放 ,0.21    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20201019001080012204360068371992	,                    	,2020-10-19 10:00:03 ,                    ,2020-10-19 10:00:04 ,支付宝网站     ,即时到账交易          ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-天弘中证银行指数A-买入   ,100.00  ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201019001080012204360068374646	,                    	,2020-10-19 09:59:53 ,                    ,2020-10-19 09:59:53 ,支付宝网站     ,即时到账交易          ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-嘉实中证锐联基本面50指数(LOF)A-买入,100.00  ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201019001080012204360068397917	,                    	,2020-10-19 09:59:30 ,                    ,2020-10-19 09:59:31 ,支付宝网站     ,即时到账交易          ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-华夏恒生ETF联接(QDII)A-买入,100.00  ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201019387766830361 	,                    	,2020-10-19 03:01:36 ,                    ,2020-10-19 03:01:36 ,支付宝网站     ,即时到账交易          ,博时基金管理有限公司      ,余额宝-2020.10.18-收益发放 ,0.23    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020101822001473365754429433	,16029868784302454973364	,2020-10-18 10:07:58 ,2020-10-18 10:08:03 ,2021-10-18 10:08:52 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,沈飞              ,商品                  ,16.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201018383134078361 	,                    	,2020-10-18 03:16:33 ,                    ,2020-10-18 03:16:33 ,支付宝网站     ,即时到账交易          ,博时基金管理有限公司      ,余额宝-2020.10.17-收益发放 ,0.23    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020101722001473365752642457	,70509P414028722425998336	,2020-10-17 12:02:19 ,2020-10-17 12:02:21 ,2021-01-18 12:03:21 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,胥先生鸭血粉丝汤(惠山万达店) ,胥先生鸭血粉丝惠山店-消费       ,33.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020101722001473365754150744	,70509P414025656112839680	,2020-10-17 11:50:08 ,2020-10-17 11:50:09 ,2021-01-18 11:50:21 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,胥先生鸭血粉丝汤(惠山万达店) ,胥先生鸭血粉丝惠山店-消费       ,15.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201017372545540361 	,                    	,2020-10-17 03:13:13 ,                    ,2020-10-17 03:13:13 ,支付宝网站     ,即时到账交易          ,博时基金管理有限公司      ,余额宝-2020.10.16-收益发放 ,0.24    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20201017009130101000360077620058	,20201017009130501000360013823992	,2020-10-17 00:32:20 ,2020-10-17 00:32:20 ,2020-10-17 00:32:20 ,支付宝网站     ,即时到账交易          ,博时基金管理有限公司      ,余额宝-自动转入            ,0.03    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
20201016110070001506360092814533	,20201016002161010000363268306806_PZ132714998	,2020-10-16 21:00:28 ,2020-10-16 21:00:28 ,2020-10-16 21:00:28 ,支付宝网站     ,即时到账交易          ,蚂蚁财富（上海）金融信息服务有限公司,模拟炒股挑战正收益周瓜分奖励      ,0.03    ,收入      ,交易成功    ,0.00     ,0.00     ,模拟炒股挑战正收益周瓜分奖励      ,已收入      ,
20201016363223404361 	,                    	,2020-10-16 03:10:37 ,                    ,2020-10-16 03:10:37 ,支付宝网站     ,即时到账交易          ,博时基金管理有限公司      ,余额宝-2020.10.15-收益发放 ,0.21    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020101522001473365752191424	,160276719058320i0570829K1741	,2020-10-15 21:06:30 ,2020-10-15 21:06:35 ,2021-10-15 21:06:52 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国石化销售股份有限公司江苏石油分公司,无锡新世纪加油站-加油加气       ,222.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201015354153228361 	,                    	,2020-10-15 03:05:41 ,                    ,2020-10-15 03:05:41 ,支付宝网站     ,即时到账交易          ,博时基金管理有限公司      ,余额宝-2020.10.14-收益发放 ,0.21    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20201013144379083605 	,202010131100300701440633087465	,2020-10-14 16:16:37 ,2020-10-14 16:16:37 ,2020-10-13 08:14:09 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,蚂蚁会员（北京）网络技术服务有限公司,相互宝分摊-10月第1期-*刚     ,4.23    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201014338714510361 	,                    	,2020-10-14 03:10:20 ,                    ,2020-10-14 03:10:20 ,支付宝网站     ,即时到账交易          ,博时基金管理有限公司      ,余额宝-2020.10.13-收益发放 ,0.25    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20201012001080012204360066707448	,                    	,2020-10-12 10:40:39 ,                    ,2020-10-12 10:40:40 ,支付宝网站     ,即时到账交易          ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-天弘中证银行指数A-买入   ,100.00  ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201012001080012204360066721230	,                    	,2020-10-12 10:40:21 ,                    ,2020-10-12 10:40:22 ,支付宝网站     ,即时到账交易          ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-嘉实中证锐联基本面50指数(LOF)A-买入,100.00  ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201012001080012204360066705663	,                    	,2020-10-12 10:39:48 ,                    ,2020-10-12 10:39:48 ,支付宝网站     ,即时到账交易          ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-华夏恒生ETF联接(QDII)A-买入,100.00  ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020101122001473365747983107	,03126600004887000095020101111451048527720797723394	,2020-10-11 11:45:10 ,2020-10-11 11:45:11 ,2021-10-11 11:46:52 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,世纪华联(复地公园)      ,窝窝支付_世纪华联(复地公园)_9021,17.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020101122001473365747981973	,16023805438302454973364	,2020-10-11 09:42:23 ,2020-10-11 09:42:28 ,2021-10-11 09:42:52 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,复地小菜园           ,商品                  ,18.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020101122001473365747417221	,16023803797302454973364	,2020-10-11 09:39:39 ,2020-10-11 09:39:44 ,2021-10-11 09:39:52 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,沈飞              ,商品                  ,69.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020101022001473365747362482	,46023333151302454973364	,2020-10-10 20:35:16 ,2020-10-10 20:35:20 ,2020-10-10 20:35:56 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,云宝              ,商品                  ,53.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201009009130125000360070279050	,20201009200040011100670022787067	,2020-10-09 21:58:35 ,2020-10-09 21:58:35 ,2020-10-09 21:58:36 ,支付宝网站     ,即时到账交易          ,博时基金管理有限公司      ,转账收款到余额宝            ,4700.00 ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
20201009200040011100670022787067	,                    	,2020-10-09 21:58:13 ,2020-10-09 21:58:35 ,2020-10-09 21:58:35 ,支付宝网站     ,即时到账交易          ,沈红燕             ,罗皓电脑钱，谢谢            ,4700.00 ,收入      ,交易成功    ,0.00     ,0.00     ,罗皓电脑钱，谢谢            ,已收入      ,
2020100922001173361424558493_1294358618867443326	,T200P1294358618867443326	,2020-10-09 21:38:42 ,                    ,2020-10-09 21:38:42 ,淘宝        ,支付宝担保交易         ,逸祺琅数码专营店        ,退款-送鼠标垫 笔记本电脑无线鼠标可充电静音 cad设计师画图绘图专用游戏无线电竞鼠标蓝牙戴尔华硕荣耀三星联想,45.80   ,不计收支    ,退款成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020100922001173361424558493	,T200P1294358618867443326	,2020-10-09 21:34:30 ,2020-10-09 21:34:41 ,2020-10-09 21:38:42 ,淘宝        ,支付宝担保交易         ,逸祺琅数码专营店        ,送鼠标垫 笔记本电脑无线鼠标可充电静音 cad设计师画图绘图专用游戏无线电竞鼠标蓝牙戴尔华硕荣耀三星联想,45.80   ,支出      ,交易关闭    ,0.00     ,45.80    ,                    ,已支出      ,
20201009001080012204360066181020	,                    	,2020-10-09 08:27:44 ,                    ,2020-10-09 08:27:45 ,支付宝网站     ,即时到账交易          ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-嘉实中证锐联基本面50指数(LOF)A-买入,100.00  ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201009001080012204360066175068	,                    	,2020-10-09 08:27:32 ,                    ,2020-10-09 08:27:33 ,支付宝网站     ,即时到账交易          ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-天弘中证银行指数A-买入   ,100.00  ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201009388564557361 	,                    	,2020-10-09 03:03:23 ,                    ,2020-10-09 03:03:23 ,支付宝网站     ,即时到账交易          ,博时基金管理有限公司      ,余额宝-2020.10.08-收益发放 ,0.01    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020100822001473361424143241	,46021568214302454973364	,2020-10-08 19:33:41 ,2020-10-08 19:33:50 ,2021-10-08 19:44:06 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,一路人酸菜鱼          ,商品                  ,10.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100822001473361423788216	,46021164727302454973364	,2020-10-08 08:21:13 ,2020-10-08 08:21:21 ,2021-10-08 08:32:06 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,冯啟武             ,商品                  ,4.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201008382168094361 	,                    	,2020-10-08 02:56:12 ,                    ,2020-10-08 02:56:12 ,支付宝网站     ,即时到账交易          ,博时基金管理有限公司      ,余额宝-2020.10.07-收益发放 ,0.01    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020100722001473361423227187	,281266000048200000000438683836	,2020-10-07 11:42:08 ,2020-10-07 11:42:09 ,2021-10-07 11:53:08 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,蔡小灶             ,蔡小灶                 ,49.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100722001473361423650797	,SXA1O118436038344   	,2020-10-07 09:57:55 ,2020-10-07 09:57:56 ,2021-01-08 09:58:19 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,全家便利店(上海区域店)    ,上海全家购物              ,3.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100722001473361423230214	,160202657810896kX62080aY8250	,2020-10-07 07:22:58 ,2020-10-07 07:23:04 ,2021-10-07 07:24:01 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国石化销售股份有限公司江苏石油分公司,无锡平安加油站-加油加气        ,190.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100722001473361423292605	,16020259766302454973364	,2020-10-07 07:12:56 ,2020-10-07 07:13:01 ,2021-10-07 07:14:01 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,善品源包典           ,商品                  ,16.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201007375883154361 	,                    	,2020-10-07 03:14:35 ,                    ,2020-10-07 03:14:35 ,支付宝网站     ,即时到账交易          ,博时基金管理有限公司      ,余额宝-2020.10.06-收益发放 ,0.01    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20201006369542230361 	,                    	,2020-10-06 03:05:24 ,                    ,2020-10-06 03:05:24 ,支付宝网站     ,即时到账交易          ,博时基金管理有限公司      ,余额宝-2020.10.05-收益发放 ,0.01    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20201005363198499361 	,                    	,2020-10-05 03:08:33 ,                    ,2020-10-05 03:08:33 ,支付宝网站     ,即时到账交易          ,博时基金管理有限公司      ,余额宝-2020.10.04-收益发放 ,0.01    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020100422001473361422136542	,1601792446480D9C88o254863417	,2020-10-04 14:20:47 ,2020-10-04 14:20:54 ,2021-10-04 14:24:01 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国石化销售股份有限公司江苏石油分公司,无锡新世纪加油站-加油加气       ,360.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100422001473361422045826	,931266000048180000117423486422120100411405517870	,2020-10-04 11:40:55 ,2020-10-04 11:40:56 ,2021-10-04 11:51:06 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,营鲜生精品生活超市橡树湾店   ,个体户马贤富              ,7.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100422001473361422300945	,P480830120100411393925	,2020-10-04 11:39:39 ,2020-10-04 11:39:40 ,2021-01-05 11:40:20 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,紫燕百味鸡(无锡橡树湾店)   ,条码支付                ,33.70   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100422001473361421266446	,16017826212302454973364	,2020-10-04 11:37:01 ,2020-10-04 11:37:06 ,2021-10-04 11:48:08 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,吻我鸭             ,商品                  ,10.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100422001473361422300944	,16017825629302454973364	,2020-10-04 11:36:03 ,2020-10-04 11:36:07 ,2021-10-04 11:47:08 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,金凤鹅（橡树湾店）       ,商品                  ,22.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100422001473361422289755	,16017804465302454973364	,2020-10-04 11:00:46 ,2020-10-04 11:00:51 ,2021-10-04 11:11:07 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,王老大             ,商品                  ,43.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100422001473361422000137	,105_202010046943504401164052	,2020-10-04 08:57:43 ,2020-10-04 08:57:44 ,2022-04-05 08:58:01 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,天津舒行科技有限公司      ,滴滴打车-冯师傅            ,10.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201004357277790361 	,                    	,2020-10-04 03:18:13 ,                    ,2020-10-04 03:18:13 ,支付宝网站     ,即时到账交易          ,博时基金管理有限公司      ,余额宝-2020.10.03-收益发放 ,0.02    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020100322001473361421238749	,9712660000482200017895235666035541	,2020-10-03 13:15:41 ,2020-10-03 13:15:46 ,2021-10-03 13:17:01 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,王婆我爱串串合肥万达广场店   ,休宁服务区粽子店            ,5.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100322001473361421540526	,2812660000482200017895235666125579	,2020-10-03 13:11:15 ,2020-10-03 13:11:22 ,2021-10-03 13:13:01 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,王婆我爱串串合肥万达广场店   ,休宁服务区粽子店            ,5.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100322001473361421350709	,46017008495302454973364	,2020-10-03 12:54:09 ,2020-10-03 12:54:14 ,2020-10-03 12:54:18 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,休宁东餐厅           ,商品                  ,30.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100322001473361421223221	,3412660000482200017895235661861892	,2020-10-03 12:50:46 ,2020-10-03 12:50:52 ,2021-10-03 12:59:03 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,王婆我爱串串合肥万达广场店   ,休宁服务区粽子店            ,5.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100322001473361421215301	,46016831975302454973364	,2020-10-03 07:59:57 ,2020-10-03 08:00:02 ,2020-10-03 08:00:18 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*建华             ,商品                  ,20.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100322001473361421228780	,16016824492302454973364	,2020-10-03 07:47:29 ,2020-10-03 07:47:33 ,2021-10-03 07:48:01 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,茂清              ,商品                  ,6.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100300003001360070696383	,0083687336          	,2020-10-03 05:20:18 ,2020-10-03 05:20:19 ,2020-10-04 04:40:48 ,支付宝网站     ,即时到账交易          ,都昌县供电公司         ,电费(自动缴费)-爷爷         ,27.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100300003001360070696072	,0083581133          	,2020-10-03 05:18:50 ,2020-10-03 05:18:51 ,2020-10-04 04:40:49 ,支付宝网站     ,即时到账交易          ,都昌县供电公司         ,电费(自动缴费)-*嗣禹-三叉港家里  ,216.60  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201003350433244361 	,                    	,2020-10-03 03:07:23 ,                    ,2020-10-03 03:07:23 ,支付宝网站     ,即时到账交易          ,博时基金管理有限公司      ,余额宝-2020.10.02-收益发放 ,0.02    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020100222001473361421200762	,46016538875302454973364	,2020-10-02 23:51:27 ,2020-10-02 23:51:39 ,2021-10-02 23:52:02 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,大樟树锅边店          ,商品                  ,5.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100222001473361420847674	,16016481756302454973364	,2020-10-02 22:16:15 ,2020-10-02 22:16:19 ,2021-10-02 22:17:03 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,喻福明             ,商品                  ,8.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100222001473361421218244	,16016461638302454973364	,2020-10-02 21:42:44 ,2020-10-02 21:42:48 ,2021-10-02 21:43:02 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,建新食品店           ,商品                  ,3.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100222001473361421213667	,46016460246302454973364	,2020-10-02 21:40:24 ,2020-10-02 21:40:29 ,2021-10-02 21:41:01 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,大樟树锅边店          ,商品                  ,5.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
